2019-01-13,3667.66,3674.59,3528.26,3540.66
2019-01-14,3540.78,3747.18,3534.67,3700.97
2019-01-15,3700.97,3724.27,3596.53,3613.31
2019-01-16,3612.93,3701.07,3611.48,3618.01
2019-01-17,3618.33,3694.74,3587.34,3672.57
2019-01-18,3672.51,3690.23,3620.96,3648.2
2019-01-19,3648.61,3783.82,3643.02,3735.88
2019-01-20,3735.89,3752.61,3530.13,3578.57
2019-01-21,3578.17,3597.64,3536.34,3568.87
2019-01-22,3568.92,3635.42,3477.55,3605.45
2019-01-23,3605.23,3628.66,3544.6,3571.16
2019-01-24,3570.72,3616.05,3546.33,3591.9
2019-01-25,3591.78,3607.64,3541.34,3585.46
2019-01-26,3585.96,3674.9,3579.31,3606.2
2019-01-27,3606.2,3606.64,3512.36,3572.1
2019-01-28,3572.11,3572.37,3402.56,3453.18
2019-01-29,3453.6,3463.23,3369.91,3419.75
2019-01-30,3419.24,3488.67,3395.98,3471.01
2019-01-31,3471.21,3498.73,3422.83,3447.07
2019-02-01,3447.04,3478.17,3400.02,3467.76
2019-02-02,3467.43,3482.11,3441.85,3468.46
2019-02-03,3468.04,3519.09,3424.71,3436.99
2019-02-04,3437.1,3469.53,3429.21,3432.99
2019-02-05,3433.07,3445.82,3415.87,3440.29
2019-02-06,3440.22,3459.14,3363.36,3394.7
2019-02-07,3394.7,3406.28,3369.62,3378.24
2019-02-08,3378.27,3734.63,3364.19,3629.13
2019-02-09,3629.03,3673.57,3616.23,3647.02
2019-02-10,3647.84,3665.56,3612.02,3656.96
2019-02-11,3656.96,3688.59,3608.33,3618.21
2019-02-12,3618.21,3648.31,3576.11,3610.97
2019-02-13,3611.1,3655.69,3590.28,3601.79
2019-02-14,3601.56,3619.7,3568.69,3590.87
2019-02-15,3591.46,3639.22,3577.13,3591.89
2019-02-16,3591.89,3639.75,3588.06,3624.21
2019-02-17,3624.16,3704.6,3608.19,3650.95
2019-02-18,3651.17,3951.38,3648.81,3901.61
2019-02-19,3902.17,4010.82,3883.56,3942.03
2019-02-20,3942.3,3991.28,3899.23,3955.94
2019-02-21,3955.63,4024.54,3908.96,3925.91
2019-02-22,3926,3996.15,3918.09,3988.86
2019-02-23,3988.92,4192.1,3948.8,4153.65
2019-02-24,4154.06,4221.01,3755.44,3798.13
2019-02-25,3798.05,3884.8,3769.74,3848.89
2019-02-26,3848.89,3856.75,3793.68,3819.15
2019-02-27,3818.79,3851.43,3701.91,3804.79
2019-02-28,3804.81,3865.95,3801.23,3827.68
2019-03-01,3827.77,3865.98,3821.52,3836.75
2019-03-02,3836.16,3846.22,3792.29,3842.99
2019-03-03,3843.52,3853.28,3800.64,3809.5
2019-03-04,3809.5,3830.89,3705.16,3722.8
2019-03-05,3722.96,3893.35,3715.2,3863.66
2019-03-06,3862.74,3912.57,3839.39,3875.54
2019-03-07,3875.62,3911.57,3853.2,3888.46
2019-03-08,3889.55,3931.3,3807.2,3854.17
2019-03-09,3854.51,3974.98,3852.36,3929.49
2019-03-10,3929.49,3947.95,3898.25,3933.73
2019-03-11,3933.12,3941.93,3850.83,3880.38
2019-03-12,3880.42,3904.7,3827.56,3894.65
2019-03-13,3894.67,3898.25,3854.09,3877.17
2019-03-14,3877.06,3921.07,3828.52,3882.53
2019-03-15,3882.71,3935.01,3876.37,3921.25
2019-03-16,3921.28,4069.08,3920.73,4024.3
2019-03-17,4024.47,4029.39,3971.82,4003.04
2019-03-18,4003.07,4038.99,3964.48,3992.31
2019-03-19,3992.38,4031.77,3972.73,4017.6
2019-03-20,4017.2,4062.71,3995.89,4056.15
2019-03-21,4054.47,4081.26,3954.33,3999.55
2019-03-22,3999.55,4018.21,3984.15,4004.08
2019-03-23,4003.49,4019.26,3982.53,4002.65
2019-03-24,4001.84,4011.13,3970.4,3991.24
2019-03-25,3991.53,4005.28,3888.53,3923.32
2019-03-26,3923.19,3942.05,3902.55,3932.69
2019-03-27,3932.69,4049.02,3928.69,4032.15
2019-03-28,4031.84,4054.29,4015.07,4033.59
2019-03-29,4033.8,4122.89,4030.26,4103.18
